id,estado,estacao,data,precipitacao,temp_max,temp_min,insolacao,evaporacao_piche,temp_comp_med,umidade_rel_med,vel_vento_med,altitude
279740,PB,17651,20/08/2019,0.0,25.7,18.3,8.9,,20.44,84.5,4.458480000000001,574.62
279741,PB,17651,21/08/2019,0.0,25.4,17.8,9.5,,20.48,82.5,4.11552,574.62
279742,PB,17651,22/08/2019,0.0,25.9,17.7,10.2,,20.96,82.75,4.287,574.62
279743,PB,17651,23/08/2019,0.2,24.8,18.8,5.9,,20.88,85.25,4.458480000000001,574.62
279744,PB,17651,24/08/2019,1.5,25.9,18.5,6.2,,21.48,85.5,4.11552,574.62
279745,PB,17651,25/08/2019,17.2,24.9,19.7,4.8,,21.12,89.75,6.0018,574.62
279746,PB,17651,26/08/2019,0.0,24.5,19.1,4.4,,20.52,94.25,5.48736,574.62
279747,PB,17651,27/08/2019,3.8,25.1,18.9,5.4,,20.92,84.5,5.48736,574.62
279748,PB,17651,28/08/2019,0.1,24.5,18.5,4.5,,19.92,90.5,4.458480000000001,574.62
279749,PB,17651,29/08/2019,0.0,24.9,18.3,7.9,,20.44,75.5,4.287,574.62
279750,PB,17651,30/08/2019,0.0,24.1,18.5,3.3,,20.64,87.25,4.62996,574.62
279751,PB,17651,31/08/2019,4.1,25.5,18.9,6.0,,21.24,87.5,3.94404,574.62
279752,PB,17651,01/09/2019,1.2,25.9,19.2,4.4,,21.54,90.0,3.6010800000000005,574.62
279753,PB,17651,02/09/2019,3.5,23.1,19.9,0.8,,20.96,97.5,3.25812,574.62
279754,PB,17651,03/09/2019,3.4,25.5,20.0,6.4,,21.54,87.5,4.287,574.62
279755,PB,17651,04/09/2019,0.2,25.1,19.5,3.2,,20.8,92.75,3.77256,574.62
279756,PB,17651,05/09/2019,4.2,25.9,19.1,6.3,,21.14,84.5,4.62996,574.62
279757,PB,17651,06/09/2019,2.9,26.1,18.9,6.3,,20.64,83.75,4.287,574.62
279758,PB,17651,07/09/2019,0.0,22.3,18.1,0.6,,19.92,90.5,4.458480000000001,574.62
279759,PB,17651,08/09/2019,5.3,24.5,17.9,4.3,,20.32,91.5,3.94404,574.62
279760,PB,17651,09/09/2019,1.3,24.5,19.5,4.8,,20.96,86.75,2.9151599999999998,574.62
279761,PB,17651,10/09/2019,0.1,26.1,19.9,8.3,,21.36,83.75,3.77256,574.62
279762,PB,17651,11/09/2019,0.0,26.5,18.8,6.0,,21.54,90.25,5.8303199999999995,574.62
279763,PB,17651,12/09/2019,5.8,26.3,19.6,4.7,,21.26,85.75,3.6010800000000005,574.62
279764,PB,17651,13/09/2019,0.0,26.5,19.3,6.9,,21.64,83.5,3.25812,574.62
279765,PB,17651,14/09/2019,0.0,27.1,19.6,8.6,,21.66,84.5,5.48736,574.62
279766,PB,17651,15/09/2019,0.0,27.3,18.7,8.6,,21.44,80.75,5.31588,574.62
279767,PB,17651,16/09/2019,0.0,26.2,18.7,7.9,,21.1,80.75,4.458480000000001,574.62
279768,PB,17651,17/09/2019,2.5,26.1,18.7,5.1,,21.52,88.5,3.4296,574.62
279769,PB,17651,18/09/2019,1.6,26.3,19.7,7.4,,21.64,84.25,4.11552,574.62
279770,PB,17651,19/09/2019,0.0,27.3,19.5,8.2,,21.82,82.5,5.1444,574.62
279771,PB,17651,20/09/2019,0.0,25.7,19.3,6.8,,21.78,84.25,4.62996,574.62
279772,PB,17651,21/09/2019,20.6,25.5,19.7,3.5,,21.4,89.0,2.9151599999999998,574.62
279773,PB,17651,22/09/2019,2.7,26.9,19.7,8.0,,21.76,81.5,4.458480000000001,574.62
279774,PB,17651,23/09/2019,2.3,26.5,19.8,2.6,,21.82,89.75,4.972919999999999,574.62
279775,PB,17651,24/09/2019,1.0,26.9,19.6,7.8,,21.54,78.5,5.48736,574.62
279776,PB,17651,25/09/2019,0.0,27.3,19.2,9.1,,21.54,80.0,3.25812,574.62
279777,PB,17651,26/09/2019,0.0,27.1,19.0,8.4,,21.74,81.5,4.11552,574.62
279778,PB,17651,27/09/2019,0.5,28.0,19.5,8.8,,22.22,81.75,3.6010800000000005,574.62
279779,PB,17651,28/09/2019,0.0,28.1,19.7,8.6,,22.44,82.5,3.6010800000000005,574.62
279780,PB,17651,29/09/2019,0.0,27.5,20.1,8.4,,22.28,80.5,4.11552,574.62
279781,PB,17651,30/09/2019,0.0,27.3,20.3,9.0,,22.32,80.25,4.458480000000001,574.62
279782,PB,17651,01/10/2019,0.0,27.9,19.9,8.3,,22.36,81.5,3.08664,574.62
279783,PB,17651,02/10/2019,0.0,27.1,20.1,8.0,,21.96,78.0,3.25812,574.62
279784,PB,17651,03/10/2019,0.0,28.1,19.7,7.4,,22.48,85.0,5.6588400000000005,574.62
279785,PB,17651,04/10/2019,0.2,28.1,20.3,8.6,,22.48,76.25,5.31588,574.62
279786,PB,17651,05/10/2019,0.0,27.1,19.2,9.1,,21.86,79.5,5.48736,574.62
279787,PB,17651,06/10/2019,0.0,28.8,19.2,9.6,,22.24,81.0,4.62996,574.62
279788,PB,17651,07/10/2019,0.0,28.3,20.1,9.8,,22.44,77.0,4.80144,574.62
279789,PB,17651,08/10/2019,0.0,27.9,19.5,9.7,,22.52,75.25,5.1444,574.62
279790,PB,17651,09/10/2019,0.0,27.9,20.3,8.6,,22.48,79.0,5.8303199999999995,574.62
279791,PB,17651,10/10/2019,0.0,27.9,19.9,7.1,,22.2,84.5,5.6588400000000005,574.62
279792,PB,17651,11/10/2019,3.0,27.5,20.1,6.3,,22.16,78.75,5.8303199999999995,574.62
279793,PB,17651,12/10/2019,0.0,27.7,19.5,8.4,,22.48,78.25,6.68772,574.62
279794,PB,17651,13/10/2019,1.0,26.7,19.1,7.4,,22.12,82.0,6.68772,574.62
279795,PB,17651,14/10/2019,26.2,27.0,19.5,4.6,,21.32,85.0,4.11552,574.62
279796,PB,17651,15/10/2019,4.6,27.3,19.7,4.9,,21.96,83.75,4.458480000000001,574.62
279797,PB,17651,16/10/2019,0.0,28.1,19.9,8.4,,22.08,78.25,5.6588400000000005,574.62
279798,PB,17651,17/10/2019,0.0,28.1,19.5,9.8,,22.96,71.0,4.62996,574.62
279799,PB,17651,18/10/2019,12.7,26.4,19.7,0.1,,21.62,96.5,4.287,574.62
279800,PB,17651,19/10/2019,11.1,,19.6,,,,,3.34386,574.62
279801,PB,17651,20/10/2019,0.0,28.3,21.0,6.7,,22.66,83.0,3.08664,574.62
279802,PB,17651,21/10/2019,0.0,28.1,19.8,7.0,,22.46,79.5,2.5722,574.62
279803,PB,17651,22/10/2019,0.0,28.3,19.9,9.0,,22.68,78.25,2.9151599999999998,574.62
279804,PB,17651,23/10/2019,0.0,29.9,19.5,10.0,,23.24,80.75,3.08664,574.62
279805,PB,17651,24/10/2019,0.0,29.0,20.8,8.9,,23.28,75.0,5.31588,574.62
279806,PB,17651,25/10/2019,0.0,28.1,19.9,8.1,,22.4,76.5,4.972919999999999,574.62
279807,PB,17651,26/10/2019,3.1,27.3,20.3,4.1,,22.36,86.75,2.5722,574.62
279808,PB,17651,27/10/2019,3.5,28.7,20.5,8.0,,22.88,84.5,3.6010800000000005,574.62
279809,PB,17651,28/10/2019,0.0,28.3,19.9,9.6,,22.48,76.75,4.458480000000001,574.62
279810,PB,17651,29/10/2019,0.0,27.5,19.1,10.6,,21.88,72.5,4.11552,574.62
279811,PB,17651,30/10/2019,0.0,28.5,18.5,10.9,,22.36,74.25,3.6010800000000005,574.62
279812,PB,17651,31/10/2019,0.0,29.0,19.9,9.2,,22.46,78.25,3.08664,574.62
279813,PB,17651,01/11/2019,0.0,29.4,19.8,9.1,,22.64,76.5,4.80144,574.62
279814,PB,17651,02/11/2019,0.0,29.5,20.3,9.0,,23.44,75.25,4.972919999999999,574.62
279815,PB,17651,03/11/2019,0.0,29.1,20.1,8.6,,23.0,80.25,4.458480000000001,574.62
279816,PB,17651,04/11/2019,0.0,29.5,20.7,9.8,,23.48,79.25,4.62996,574.62
279817,PB,17651,05/11/2019,0.0,29.2,20.5,9.6,,23.1,76.0,6.0018,574.62
279818,PB,17651,06/11/2019,0.0,29.1,20.1,9.3,,23.26,75.75,5.6588400000000005,574.62
279819,PB,17651,07/11/2019,0.0,29.1,20.7,8.6,,23.2,77.25,4.80144,574.62
279820,PB,17651,08/11/2019,0.0,29.1,20.9,7.1,,23.24,78.75,3.6010800000000005,574.62
279821,PB,17651,09/11/2019,0.0,29.2,20.9,6.5,,23.18,80.75,3.25812,574.62
279822,PB,17651,10/11/2019,0.0,29.6,20.5,8.9,,23.46,78.5,3.6010800000000005,574.62
279823,PB,17651,11/11/2019,0.0,29.5,20.6,8.7,,23.34,77.75,4.11552,574.62
279824,PB,17651,12/11/2019,0.0,29.1,20.5,9.9,,23.6,69.5,4.11552,574.62
279825,PB,17651,13/11/2019,0.0,29.4,19.7,9.3,,23.06,74.0,5.6588400000000005,574.62
279826,PB,17651,14/11/2019,0.0,29.5,20.5,9.1,,23.28,76.0,4.80144,574.62
279827,PB,17651,15/11/2019,0.0,30.7,20.7,8.7,,23.72,75.75,4.287,574.62
279828,PB,17651,16/11/2019,0.4,29.7,20.9,8.8,,23.72,74.25,2.74368,574.62
279829,PB,17651,17/11/2019,0.0,30.0,20.5,9.0,,23.54,71.25,3.08664,574.62
279830,PB,17651,18/11/2019,0.0,30.2,21.1,8.9,,23.94,79.5,5.1444,574.62
279831,PB,17651,19/11/2019,0.2,28.7,20.9,6.1,,23.12,80.0,4.972919999999999,574.62
279832,PB,17651,20/11/2019,0.3,28.5,19.9,5.5,,22.32,81.5,5.48736,574.62
279833,PB,17651,21/11/2019,0.0,29.4,20.1,9.7,,23.12,73.75,3.6010800000000005,574.62
279834,PB,17651,22/11/2019,0.0,31.0,19.9,9.6,,23.62,73.25,3.08664,574.62
279835,PB,17651,23/11/2019,0.0,31.2,20.5,8.9,,23.9,74.75,3.25812,574.62
279836,PB,17651,24/11/2019,0.0,33.2,20.4,10.6,,24.84,73.0,1.54332,574.62
279837,PB,17651,25/11/2019,0.0,30.9,21.0,9.6,,24.66,76.25,2.2292400000000003,574.62
279838,PB,17651,26/11/2019,0.0,30.7,,5.6,,,81.25,3.08664,574.62
279839,PB,17651,27/11/2019,0.0,30.0,21.5,9.1,,24.26,76.25,4.11552,574.62
279840,PB,17651,28/11/2019,0.0,30.5,21.9,9.8,,24.0,73.25,3.4296,574.62
279841,PB,17651,29/11/2019,0.0,30.6,20.5,8.8,,23.82,75.5,3.4296,574.62
279842,PB,17651,30/11/2019,0.0,29.8,20.5,10.0,,23.54,70.5,4.11552,574.62
279843,PB,17651,01/12/2019,0.0,30.6,20.7,9.3,,24.14,75.0,2.9151599999999998,574.62
279844,PB,17651,02/12/2019,0.0,32.2,21.3,9.2,,24.74,72.0,2.40072,574.62
279845,PB,17651,03/12/2019,0.0,32.6,21.3,9.2,,24.58,76.25,4.11552,574.62
279846,PB,17651,04/12/2019,0.0,30.3,20.8,7.4,,23.66,74.25,4.287,574.62
279847,PB,17651,05/12/2019,0.0,31.4,20.7,8.5,,24.18,66.0,3.4296,574.62
279848,PB,17651,06/12/2019,0.0,32.2,20.9,7.5,,24.42,76.75,2.40072,574.62
279849,PB,17651,07/12/2019,0.0,31.4,21.2,7.4,,24.72,78.0,3.6010800000000005,574.62
279850,PB,17651,08/12/2019,0.0,31.6,19.2,7.6,,24.48,75.25,3.4296,574.62
279851,PB,17651,09/12/2019,0.0,30.6,21.3,7.3,,24.14,73.0,4.458480000000001,574.62
279852,PB,17651,10/12/2019,0.0,30.5,21.1,6.7,,24.12,75.25,4.287,574.62
279853,PB,17651,11/12/2019,1.0,30.9,21.1,7.6,,23.88,76.5,4.458480000000001,574.62
279854,PB,17651,12/12/2019,1.6,29.6,21.1,6.9,,23.54,76.75,4.80144,574.62
279855,PB,17651,13/12/2019,0.0,31.2,20.5,7.0,,23.86,80.5,4.62996,574.62
279856,PB,17651,14/12/2019,0.0,30.9,20.7,7.2,,24.36,70.0,4.972919999999999,574.62
279857,PB,17651,15/12/2019,0.0,29.8,19.9,6.6,,23.7,77.5,5.1444,574.62
279858,PB,17651,16/12/2019,0.1,27.2,21.1,3.6,,22.9,86.5,4.458480000000001,574.62
279859,PB,17651,17/12/2019,0.4,30.9,21.0,6.3,,24.06,79.5,5.31588,574.62
279860,PB,17651,18/12/2019,0.0,31.8,21.2,6.9,,24.6,73.25,4.458480000000001,574.62
279861,PB,17651,19/12/2019,0.0,29.3,21.2,3.3,,23.58,81.75,4.62996,574.62
279862,PB,17651,20/12/2019,0.0,29.5,21.1,5.2,,24.08,76.5,5.48736,574.62
279863,PB,17651,21/12/2019,0.5,29.5,21.3,6.0,,23.52,77.75,6.0018,574.62
279864,PB,17651,22/12/2019,0.0,29.9,20.9,6.5,,23.84,73.25,5.8303199999999995,574.62
279865,PB,17651,23/12/2019,0.0,30.0,20.5,6.7,,24.22,72.75,5.6588400000000005,574.62
279866,PB,17651,24/12/2019,0.0,30.4,21.7,5.3,,24.34,77.0,5.31588,574.62
279867,PB,17651,25/12/2019,0.0,29.8,21.9,5.3,,23.98,79.5,3.6010800000000005,574.62
279868,PB,17651,26/12/2019,0.0,30.6,21.1,6.7,,23.98,79.0,5.6588400000000005,574.62
279869,PB,17651,27/12/2019,0.0,31.0,20.5,6.3,,23.94,74.25,4.11552,574.62
279870,PB,17651,28/12/2019,0.0,30.4,20.5,5.6,,23.98,76.0,3.94404,574.62
279871,PB,17651,29/12/2019,0.0,30.6,21.2,6.2,,24.16,80.5,4.458480000000001,574.62
279872,PB,17651,30/12/2019,0.8,28.9,21.2,2.2,,23.46,84.75,3.6010800000000005,574.62
279873,PB,17651,31/12/2019,0.9,28.7,20.9,3.6,,23.28,88.0,2.5722,574.62
279874,PB,35900,04/06/2019,0.4,30.2,19.8,8.2,,24.0,81.5,3.94404,547.56
279875,PB,35900,05/06/2019,0.0,30.1,19.5,8.2,,23.86,82.25,3.4296,547.56
279876,PB,35900,06/06/2019,0.0,29.8,20.3,10.0,,24.12,80.75,6.17328,547.56
279877,PB,35900,07/06/2019,0.0,30.5,18.7,10.1,,23.92,76.0,3.77256,547.56
279878,PB,35900,08/06/2019,0.0,30.7,19.4,10.1,,24.46,74.5,3.77256,547.56
279879,PB,35900,09/06/2019,0.7,29.7,19.7,7.2,,24.12,77.5,4.11552,547.56
279880,PB,35900,10/06/2019,0.0,28.8,20.5,2.1,,24.0,81.5,3.6010800000000005,547.56
279881,PB,35900,11/06/2019,0.8,26.2,20.3,0.5,,23.2,83.75,4.287,547.56
279882,PB,35900,12/06/2019,0.1,27.1,20.5,1.5,,23.12,92.25,3.4296,547.56
279883,PB,35900,13/06/2019,14.6,22.1,19.7,0.0,,20.78,97.0,1.7148,547.56
279884,PB,35900,14/06/2019,29.9,26.6,20.3,0.6,,23.02,87.5,3.77256,547.56
279885,PB,35900,15/06/2019,0.0,26.4,20.3,3.0,,22.48,90.25,3.77256,547.56
279886,PB,35900,16/06/2019,1.9,23.8,20.3,0.0,,21.64,94.25,3.94404,547.56
279887,PB,35900,17/06/2019,13.2,23.3,18.0,0.0,,20.92,95.5,3.25812,547.56
279888,PB,35900,18/06/2019,20.8,,19.2,,,,,1.8005400000000003,547.56
279889,PB,35900,19/06/2019,3.3,27.4,19.5,10.4,,22.68,84.75,3.94404,547.56
279890,PB,35900,20/06/2019,0.0,27.1,18.8,8.5,,22.1,81.75,3.94404,547.56
279891,PB,35900,21/06/2019,0.0,27.5,18.6,5.3,,22.5,83.0,3.6010800000000005,547.56
279892,PB,35900,22/06/2019,0.0,27.1,18.5,8.0,,22.62,84.25,4.287,547.56
279893,PB,35900,23/06/2019,5.8,27.8,18.5,8.4,,22.36,85.25,3.94404,547.56
279894,PB,35900,24/06/2019,0.0,27.2,18.7,9.8,,22.56,85.75,4.458480000000001,547.56
279895,PB,35900,25/06/2019,0.0,27.3,18.4,8.1,,22.16,83.0,3.77256,547.56
279896,PB,35900,26/06/2019,0.0,26.6,18.2,4.0,,22.06,90.0,2.74368,547.56
279897,PB,35900,27/06/2019,3.9,24.8,18.1,1.4,,21.24,92.25,3.6010800000000005,547.56
279898,PB,35900,28/06/2019,6.9,26.6,18.7,5.0,,22.2,88.5,5.31588,547.56
279899,PB,35900,29/06/2019,10.6,25.8,18.9,1.7,,21.56,90.5,3.6010800000000005,547.56
279900,PB,35900,30/06/2019,4.5,26.8,18.7,7.4,,22.08,86.75,4.80144,547.56
279901,PB,35900,01/07/2019,6.0,23.0,18.7,0.0,,21.08,93.25,3.94404,547.56
279902,PB,35900,02/07/2019,7.3,26.7,18.1,7.8,,22.24,87.25,3.08664,547.56
279903,PB,35900,03/07/2019,1.8,26.4,19.9,2.1,,22.44,95.75,2.5722,547.56
279904,PB,35900,04/07/2019,15.0,27.8,19.9,8.4,,23.36,88.75,4.62996,547.56
279905,PB,35900,05/07/2019,0.0,27.9,20.5,8.0,,23.02,83.5,3.77256,547.56
279906,PB,35900,06/07/2019,0.0,26.7,19.5,8.7,,22.36,83.0,3.6010800000000005,547.56
279907,PB,35900,07/07/2019,0.0,27.8,19.4,7.4,,22.78,82.75,3.08664,547.56
279908,PB,35900,08/07/2019,0.0,27.4,19.5,6.0,,22.6,86.5,5.1444,547.56
279909,PB,35900,09/07/2019,0.0,26.8,18.4,5.8,,22.28,84.75,2.74368,547.56
279910,PB,35900,10/07/2019,0.0,26.9,17.9,3.3,,22.1,87.5,3.08664,547.56
279911,PB,35900,11/07/2019,5.0,25.2,19.3,6.3,,21.64,90.0,4.972919999999999,547.56
279912,PB,35900,12/07/2019,3.2,27.0,18.9,9.4,,23.88,75.0,4.972919999999999,547.56
279913,PB,35900,13/07/2019,3.0,26.0,18.9,2.0,,21.84,92.5,4.62996,547.56
279914,PB,35900,14/07/2019,0.9,26.1,19.1,2.1,,21.46,92.75,3.08664,547.56
279915,PB,35900,15/07/2019,6.8,25.1,18.4,2.1,,21.32,87.25,2.74368,547.56
279916,PB,35900,18/07/2019,0.0,,17.4,,,,,5.1444,547.56
279917,PB,35900,22/07/2019,6.9,22.0,17.4,0.0,,19.9,97.5,3.08664,547.56
279918,PB,35900,23/07/2019,40.4,24.1,17.2,0.3,,20.3,97.5,2.40072,547.56
279919,PB,35900,24/07/2019,9.3,21.2,,0.0,,,98.0,1.54332,547.56
279920,PB,35900,25/07/2019,7.8,24.6,17.4,3.2,,20.9,93.25,3.94404,547.56
279921,PB,35900,26/07/2019,2.3,25.1,18.4,2.2,,20.66,95.25,2.05776,547.56
279922,PB,35900,27/07/2019,2.9,24.3,18.0,0.5,,20.56,97.25,2.74368,547.56
279923,PB,35900,28/07/2019,15.9,24.0,17.9,1.3,,20.4,91.75,3.08664,547.56
279924,PB,35900,29/07/2019,3.2,25.8,18.3,8.0,,21.56,88.75,5.1444,547.56
279925,PB,35900,30/07/2019,0.0,25.8,17.2,7.6,,21.68,90.5,3.6010800000000005,547.56
279926,PB,35900,31/07/2019,5.3,24.6,18.0,1.6,,21.0,91.25,3.6010800000000005,547.56
279927,PB,35900,01/08/2019,1.0,25.2,18.3,4.7,,21.44,90.75,4.62996,547.56
279928,PB,35900,02/08/2019,1.4,22.8,17.9,0.1,,21.88,86.5,4.458480000000001,547.56
279929,PB,35900,03/08/2019,11.4,26.2,17.5,8.4,,21.44,88.5,3.94404,547.56
279930,PB,35900,04/08/2019,0.0,27.0,18.7,9.5,,22.32,85.75,3.4296,547.56
279931,PB,35900,05/08/2019,1.0,26.7,18.4,4.4,,21.44,82.0,4.458480000000001,547.56
279932,PB,35900,06/08/2019,4.8,24.4,18.9,3.0,,20.92,89.75,4.287,547.56
279933,PB,35900,07/08/2019,6.8,24.3,17.7,1.0,,20.5,94.0,3.08664,547.56
279934,PB,35900,08/08/2019,2.4,23.4,17.4,1.5,,20.26,87.5,3.25812,547.56
279935,PB,35900,09/08/2019,3.1,25.6,16.5,9.9,,21.0,83.5,4.80144,547.56
279936,PB,35900,10/08/2019,0.0,26.2,18.5,8.9,,21.76,82.25,6.34476,547.56
279937,PB,35900,11/08/2019,0.0,26.6,18.9,10.2,,22.0,86.5,4.62996,547.56
279938,PB,35900,12/08/2019,0.0,23.4,18.6,1.0,,20.74,94.25,3.6010800000000005,547.56
279939,PB,35900,13/08/2019,7.0,27.0,16.4,9.8,,21.24,84.0,2.2292400000000003,547.56
279940,PB,35900,14/08/2019,2.8,24.2,18.3,0.6,,20.92,93.0,4.62996,547.56
279941,PB,35900,15/08/2019,8.2,25.5,18.4,3.5,,21.26,88.0,3.4296,547.56
279942,PB,35900,16/08/2019,0.3,26.0,17.6,4.3,,20.86,93.25,3.6010800000000005,547.56
279943,PB,35900,17/08/2019,4.0,26.6,17.9,6.8,,21.28,87.75,3.6010800000000005,547.56
279944,PB,35900,18/08/2019,1.5,24.0,17.8,3.2,,21.08,87.5,2.9151599999999998,547.56
279945,PB,35900,19/08/2019,3.5,26.2,18.3,4.2,,21.56,87.0,4.972919999999999,547.56
279946,PB,35900,20/08/2019,0.0,27.1,17.7,10.0,,21.66,80.75,3.77256,547.56
279947,PB,35900,21/08/2019,0.0,26.6,16.9,10.1,,21.22,82.5,3.94404,547.56
279948,PB,35900,22/08/2019,0.0,27.0,16.9,10.2,,21.92,83.5,3.94404,547.56
279949,PB,35900,23/08/2019,3.4,26.8,17.8,7.2,,21.98,82.75,3.77256,547.56
279950,PB,35900,24/08/2019,0.0,26.9,17.8,6.2,,22.12,84.5,3.25812,547.56
279951,PB,35900,25/08/2019,0.4,25.8,19.0,4.0,,21.5,92.75,4.11552,547.56
279952,PB,35900,26/08/2019,5.0,25.9,18.5,3.9,,21.26,90.25,3.25812,547.56
279953,PB,35900,27/08/2019,0.3,26.4,18.3,6.3,,21.76,86.25,5.6588400000000005,547.56
279954,PB,35900,28/08/2019,0.4,26.3,17.6,4.7,,20.56,88.25,3.6010800000000005,547.56
279955,PB,35900,29/08/2019,0.0,26.5,16.9,7.6,,21.48,80.5,3.77256,547.56
279956,PB,35900,30/08/2019,0.0,25.6,16.1,8.0,,21.08,87.75,6.0018,547.56
279957,PB,35900,31/08/2019,4.3,27.2,17.6,8.1,,22.2,81.75,6.0018,547.56
279958,PB,35900,01/09/2019,0.0,27.0,19.5,6.1,,22.52,86.75,5.48736,547.56
279959,PB,35900,02/09/2019,0.1,24.6,19.5,2.4,,21.46,92.75,4.458480000000001,547.56
279960,PB,35900,03/09/2019,4.6,26.5,19.8,6.0,,22.06,84.25,4.458480000000001,547.56
279961,PB,35900,04/09/2019,0.0,26.2,18.5,3.9,,21.66,89.5,5.31588,547.56
279962,PB,35900,05/09/2019,1.0,27.6,18.5,7.3,,22.24,84.5,3.94404,547.56
279963,PB,35900,06/09/2019,0.3,28.0,18.6,7.0,,22.22,82.75,4.11552,547.56
279964,PB,35900,07/09/2019,0.0,22.9,17.0,0.0,,20.42,91.75,2.9151599999999998,547.56
279965,PB,35900,08/09/2019,1.0,25.7,17.7,1.6,,21.14,89.0,3.25812,547.56
279966,PB,35900,09/09/2019,2.3,27.4,18.6,6.8,,21.86,85.5,4.62996,547.56
279967,PB,35900,10/09/2019,0.0,27.8,17.7,10.5,,22.16,80.25,3.94404,547.56
279968,PB,35900,11/09/2019,0.0,28.2,18.4,8.4,,22.46,84.0,4.287,547.56
279969,PB,35900,12/09/2019,3.8,28.2,18.9,6.3,,22.4,83.0,4.11552,547.56
279970,PB,35900,13/09/2019,0.0,27.5,18.5,6.0,,22.1,83.0,2.9151599999999998,547.56
279971,PB,35900,14/09/2019,0.0,28.7,18.5,8.6,,22.36,82.5,4.972919999999999,547.56
279972,PB,35900,15/09/2019,0.0,28.8,18.4,8.2,,22.38,82.5,4.11552,547.56
279973,PB,35900,16/09/2019,0.7,27.9,18.4,6.1,,22.02,81.25,4.62996,547.56
279974,PB,35900,17/09/2019,1.3,27.4,18.3,7.2,,22.28,88.0,4.80144,547.56
279975,PB,35900,18/09/2019,4.2,27.8,18.7,7.5,,22.28,83.5,6.34476,547.56
279976,PB,35900,19/09/2019,0.0,28.7,18.5,9.9,,22.42,80.25,4.458480000000001,547.56
279977,PB,35900,20/09/2019,0.0,26.8,18.5,5.1,,22.16,84.75,4.62996,547.56
279978,PB,35900,21/09/2019,9.4,27.8,17.5,5.4,,21.6,85.75,6.0018,547.56
279979,PB,35900,22/09/2019,0.0,28.6,18.7,10.0,,22.64,80.25,5.8303199999999995,547.56
279980,PB,35900,23/09/2019,0.2,28.2,18.5,4.7,,22.72,85.25,4.458480000000001,547.56
279981,PB,35900,24/09/2019,0.3,28.9,19.3,8.5,,22.86,78.75,4.11552,547.56
279982,PB,35900,25/09/2019,0.0,29.2,18.9,10.5,,22.68,77.75,4.80144,547.56
279983,PB,35900,26/09/2019,0.0,28.4,18.5,8.9,,22.6,78.0,5.31588,547.56
279984,PB,35900,27/09/2019,0.0,29.6,18.9,9.2,,23.16,81.25,3.6010800000000005,547.56
279985,PB,35900,28/09/2019,0.0,30.3,18.7,9.8,,23.44,79.0,3.6010800000000005,547.56
279986,PB,35900,29/09/2019,0.0,29.2,18.5,8.3,,22.92,81.25,3.4296,547.56
279987,PB,35900,30/09/2019,0.0,29.6,19.7,8.8,,23.48,79.75,6.68772,547.56
279988,PB,35900,01/10/2019,0.0,30.3,19.4,9.1,,23.62,76.0,4.62996,547.56
279989,PB,35900,02/10/2019,0.0,28.6,19.3,7.5,,23.0,76.0,4.287,547.56
279990,PB,35900,03/10/2019,0.0,30.0,18.5,10.3,,23.6,79.75,6.51624,547.56
279991,PB,35900,04/10/2019,0.0,29.7,19.5,10.0,,23.6,79.0,5.1444,547.56
279992,PB,35900,05/10/2019,0.0,29.0,19.1,10.4,,23.24,78.25,4.62996,547.56
279993,PB,35900,06/10/2019,0.0,30.5,18.9,9.5,,23.56,76.0,4.62996,547.56
279994,PB,35900,07/10/2019,0.0,29.6,19.3,9.8,,22.44,83.25,3.6010800000000005,547.56
279995,PB,35900,08/10/2019,0.0,29.2,18.7,10.7,,23.12,76.0,3.77256,547.56
279996,PB,35900,09/10/2019,0.0,29.4,19.4,9.9,,23.3,78.0,4.287,547.56
279997,PB,35900,10/10/2019,0.0,28.8,19.0,7.0,,23.02,81.25,5.1444,547.56
279998,PB,35900,11/10/2019,0.9,29.2,19.7,6.8,,23.0,82.0,5.8303199999999995,547.56
279999,PB,35900,12/10/2019,0.0,29.4,18.9,9.3,,23.64,78.25,5.31588,547.56
280000,PB,35900,13/10/2019,0.2,29.6,17.3,10.7,,23.04,80.25,5.31588,547.56
280001,PB,35900,14/10/2019,9.3,28.3,18.8,4.4,,22.14,84.0,4.62996,547.56
280002,PB,35900,15/10/2019,1.7,28.8,18.8,5.2,,22.66,83.25,4.458480000000001,547.56
280003,PB,35900,16/10/2019,0.0,29.6,19.1,10.0,,23.36,75.75,5.8303199999999995,547.56
280004,PB,35900,17/10/2019,0.0,29.7,18.8,10.4,,23.78,74.5,4.80144,547.56
280005,PB,35900,18/10/2019,0.5,25.6,19.1,0.2,,21.58,96.5,3.94404,547.56
280006,PB,35900,19/10/2019,5.5,29.2,19.1,8.3,,23.1,85.25,3.4296,547.56
280007,PB,35900,20/10/2019,0.0,29.4,19.6,6.7,,23.5,85.75,4.11552,547.56
280008,PB,35900,21/10/2019,0.0,28.8,19.1,8.3,,22.92,85.75,4.11552,547.56
280009,PB,35900,22/10/2019,0.0,30.4,19.5,10.6,,23.82,79.25,3.6010800000000005,547.56
280010,PB,35900,23/10/2019,0.0,31.6,18.9,11.4,,23.98,82.75,3.77256,547.56
280011,PB,35900,24/10/2019,0.0,31.0,20.3,10.7,,24.32,79.0,5.8303199999999995,547.56
280012,PB,35900,25/10/2019,0.0,30.1,19.5,10.5,,23.76,78.75,4.458480000000001,547.56
